person,model
http://xmlns.com/foaf/0.1/person_715,Land Rover
http://xmlns.com/foaf/0.1/person_715,Infiniti
http://xmlns.com/foaf/0.1/person_715,Land Rover
http://xmlns.com/foaf/0.1/person_541,Chevrolet
http://xmlns.com/foaf/0.1/person_541,Chevrolet
http://xmlns.com/foaf/0.1/person_541,Chevrolet
http://xmlns.com/foaf/0.1/person_541,Chevrolet
http://xmlns.com/foaf/0.1/person_855,Chevrolet
http://xmlns.com/foaf/0.1/person_855,Chevrolet
http://xmlns.com/foaf/0.1/person_721,Mitsubishi
http://xmlns.com/foaf/0.1/person_721,Bentley
http://xmlns.com/foaf/0.1/person_721,Mitsubishi
http://xmlns.com/foaf/0.1/person_721,Bentley
http://xmlns.com/foaf/0.1/person_545,Dodge
http://xmlns.com/foaf/0.1/person_545,Dodge
http://xmlns.com/foaf/0.1/person_826,Chevrolet
http://xmlns.com/foaf/0.1/person_826,Chevrolet
http://xmlns.com/foaf/0.1/person_762,Subaru
http://xmlns.com/foaf/0.1/person_762,Toyota
http://xmlns.com/foaf/0.1/person_762,Subaru
http://xmlns.com/foaf/0.1/person_762,Toyota
http://xmlns.com/foaf/0.1/person_193,Cadillac
http://xmlns.com/foaf/0.1/person_193,Toyota
http://xmlns.com/foaf/0.1/person_193,Cadillac
http://xmlns.com/foaf/0.1/person_193,Toyota
http://xmlns.com/foaf/0.1/person_120,Dodge
http://xmlns.com/foaf/0.1/person_120,Dodge
http://xmlns.com/foaf/0.1/person_12,Maserati
http://xmlns.com/foaf/0.1/person_12,Maserati
http://xmlns.com/foaf/0.1/person_285,Mitsubishi
http://xmlns.com/foaf/0.1/person_285,Mitsubishi
http://xmlns.com/foaf/0.1/person_57,Land Rover
http://xmlns.com/foaf/0.1/person_57,Land Rover
http://xmlns.com/foaf/0.1/person_709,GMC
http://xmlns.com/foaf/0.1/person_709,GMC
http://xmlns.com/foaf/0.1/person_657,Lincoln
http://xmlns.com/foaf/0.1/person_657,Lincoln
http://xmlns.com/foaf/0.1/person_731,Chevrolet
http://xmlns.com/foaf/0.1/person_731,Chevrolet
http://xmlns.com/foaf/0.1/person_409,Lexus
http://xmlns.com/foaf/0.1/person_409,Pontiac
http://xmlns.com/foaf/0.1/person_409,Lexus
http://xmlns.com/foaf/0.1/person_409,Pontiac
http://xmlns.com/foaf/0.1/person_388,Volvo
http://xmlns.com/foaf/0.1/person_388,Volvo
http://xmlns.com/foaf/0.1/person_357,Dodge
http://xmlns.com/foaf/0.1/person_357,Volvo
http://xmlns.com/foaf/0.1/person_357,Dodge
http://xmlns.com/foaf/0.1/person_357,Volvo
http://xmlns.com/foaf/0.1/person_876,Jaguar
http://xmlns.com/foaf/0.1/person_876,Jaguar
http://xmlns.com/foaf/0.1/person_205,Chevrolet
http://xmlns.com/foaf/0.1/person_205,Hyundai
http://xmlns.com/foaf/0.1/person_205,Chevrolet
http://xmlns.com/foaf/0.1/person_205,Hyundai
http://xmlns.com/foaf/0.1/person_558,GMC
http://xmlns.com/foaf/0.1/person_558,GMC
http://xmlns.com/foaf/0.1/person_956,Ford
http://xmlns.com/foaf/0.1/person_956,Mazda
http://xmlns.com/foaf/0.1/person_956,Ford
http://xmlns.com/foaf/0.1/person_956,Mazda
http://xmlns.com/foaf/0.1/person_412,Chevrolet
http://xmlns.com/foaf/0.1/person_412,Chevrolet
http://xmlns.com/foaf/0.1/person_882,Chevrolet
http://xmlns.com/foaf/0.1/person_882,BMW
http://xmlns.com/foaf/0.1/person_882,Chevrolet
http://xmlns.com/foaf/0.1/person_882,BMW
http://xmlns.com/foaf/0.1/person_573,Dodge
http://xmlns.com/foaf/0.1/person_573,Dodge
http://xmlns.com/foaf/0.1/person_313,Mitsubishi
http://xmlns.com/foaf/0.1/person_313,Mitsubishi
http://xmlns.com/foaf/0.1/person_187,Chevrolet
http://xmlns.com/foaf/0.1/person_187,Chevrolet
http://xmlns.com/foaf/0.1/person_260,Toyota
http://xmlns.com/foaf/0.1/person_260,Lexus
http://xmlns.com/foaf/0.1/person_260,Toyota
http://xmlns.com/foaf/0.1/person_260,Lexus
http://xmlns.com/foaf/0.1/person_972,Lincoln
http://xmlns.com/foaf/0.1/person_972,Lincoln
http://xmlns.com/foaf/0.1/person_825,Pontiac
http://xmlns.com/foaf/0.1/person_825,Suzuki
http://xmlns.com/foaf/0.1/person_825,Pontiac
http://xmlns.com/foaf/0.1/person_825,Suzuki
http://xmlns.com/foaf/0.1/person_593,Mazda
http://xmlns.com/foaf/0.1/person_593,Mazda
http://xmlns.com/foaf/0.1/person_11,Chevrolet
http://xmlns.com/foaf/0.1/person_11,Pontiac
http://xmlns.com/foaf/0.1/person_11,Chevrolet
http://xmlns.com/foaf/0.1/person_11,Pontiac
http://xmlns.com/foaf/0.1/person_907,Lincoln
http://xmlns.com/foaf/0.1/person_907,GMC
http://xmlns.com/foaf/0.1/person_907,Lincoln
http://xmlns.com/foaf/0.1/person_907,GMC
http://xmlns.com/foaf/0.1/person_288,Nissan
http://xmlns.com/foaf/0.1/person_288,Maybach
http://xmlns.com/foaf/0.1/person_288,Nissan
http://xmlns.com/foaf/0.1/person_288,Maybach
http://xmlns.com/foaf/0.1/person_823,Ferrari
http://xmlns.com/foaf/0.1/person_823,Ferrari
http://xmlns.com/foaf/0.1/person_988,Pontiac
http://xmlns.com/foaf/0.1/person_988,Honda
http://xmlns.com/foaf/0.1/person_988,Pontiac
http://xmlns.com/foaf/0.1/person_988,Honda
http://xmlns.com/foaf/0.1/person_615,Panoz
http://xmlns.com/foaf/0.1/person_615,Panoz
http://xmlns.com/foaf/0.1/person_696,Subaru
http://xmlns.com/foaf/0.1/person_696,Subaru
http://xmlns.com/foaf/0.1/person_513,BMW
http://xmlns.com/foaf/0.1/person_513,BMW
http://xmlns.com/foaf/0.1/person_439,Maybach
http://xmlns.com/foaf/0.1/person_439,Maybach
http://xmlns.com/foaf/0.1/person_959,Mercury
http://xmlns.com/foaf/0.1/person_959,Maserati
http://xmlns.com/foaf/0.1/person_959,Mercury
http://xmlns.com/foaf/0.1/person_959,Maserati
http://xmlns.com/foaf/0.1/person_387,Kia
http://xmlns.com/foaf/0.1/person_387,Kia
http://xmlns.com/foaf/0.1/person_139,Hyundai
http://xmlns.com/foaf/0.1/person_139,Hyundai
http://xmlns.com/foaf/0.1/person_450,Infiniti
http://xmlns.com/foaf/0.1/person_450,Infiniti
http://xmlns.com/foaf/0.1/person_97,Dodge
http://xmlns.com/foaf/0.1/person_97,Dodge
http://xmlns.com/foaf/0.1/person_141,Mazda
http://xmlns.com/foaf/0.1/person_141,Mazda
http://xmlns.com/foaf/0.1/person_749,Dodge
http://xmlns.com/foaf/0.1/person_749,Chrysler
http://xmlns.com/foaf/0.1/person_749,Dodge
http://xmlns.com/foaf/0.1/person_749,Chrysler
http://xmlns.com/foaf/0.1/person_631,Mazda
http://xmlns.com/foaf/0.1/person_631,Plymouth
http://xmlns.com/foaf/0.1/person_631,Mazda
http://xmlns.com/foaf/0.1/person_631,Plymouth
http://xmlns.com/foaf/0.1/person_222,Lexus
http://xmlns.com/foaf/0.1/person_222,Chevrolet
http://xmlns.com/foaf/0.1/person_222,Lexus
http://xmlns.com/foaf/0.1/person_222,Chevrolet
http://xmlns.com/foaf/0.1/person_43,Mitsubishi
http://xmlns.com/foaf/0.1/person_43,Mitsubishi
http://xmlns.com/foaf/0.1/person_850,Dodge
http://xmlns.com/foaf/0.1/person_850,Dodge
http://xmlns.com/foaf/0.1/person_467,MINI
http://xmlns.com/foaf/0.1/person_467,MINI
http://xmlns.com/foaf/0.1/person_792,Nissan
http://xmlns.com/foaf/0.1/person_792,Nissan
http://xmlns.com/foaf/0.1/person_155,Cadillac
http://xmlns.com/foaf/0.1/person_155,Cadillac
http://xmlns.com/foaf/0.1/person_927,Honda
http://xmlns.com/foaf/0.1/person_927,Honda
http://xmlns.com/foaf/0.1/person_235,Hyundai
http://xmlns.com/foaf/0.1/person_235,Hyundai
http://xmlns.com/foaf/0.1/person_796,Pontiac
http://xmlns.com/foaf/0.1/person_796,Pontiac
http://xmlns.com/foaf/0.1/person_492,Buick
http://xmlns.com/foaf/0.1/person_492,Mitsubishi
http://xmlns.com/foaf/0.1/person_492,Buick
http://xmlns.com/foaf/0.1/person_492,Mitsubishi
http://xmlns.com/foaf/0.1/person_499,BMW
http://xmlns.com/foaf/0.1/person_499,Acura
http://xmlns.com/foaf/0.1/person_499,BMW
http://xmlns.com/foaf/0.1/person_499,Acura
http://xmlns.com/foaf/0.1/person_239,Ford
http://xmlns.com/foaf/0.1/person_239,Lincoln
http://xmlns.com/foaf/0.1/person_239,Ford
http://xmlns.com/foaf/0.1/person_239,Lincoln
http://xmlns.com/foaf/0.1/person_647,Chevrolet
http://xmlns.com/foaf/0.1/person_647,Buick
http://xmlns.com/foaf/0.1/person_647,Chevrolet
http://xmlns.com/foaf/0.1/person_647,Buick
http://xmlns.com/foaf/0.1/person_338,Mitsubishi
http://xmlns.com/foaf/0.1/person_338,Mitsubishi
http://xmlns.com/foaf/0.1/person_844,Ford
http://xmlns.com/foaf/0.1/person_844,Maserati
http://xmlns.com/foaf/0.1/person_844,Ford
http://xmlns.com/foaf/0.1/person_844,Maserati
http://xmlns.com/foaf/0.1/person_96,Pontiac
http://xmlns.com/foaf/0.1/person_96,Pontiac
http://xmlns.com/foaf/0.1/person_673,Subaru
http://xmlns.com/foaf/0.1/person_673,Subaru
http://xmlns.com/foaf/0.1/person_413,BMW
http://xmlns.com/foaf/0.1/person_413,BMW
http://xmlns.com/foaf/0.1/person_116,Hyundai
http://xmlns.com/foaf/0.1/person_116,Hyundai
http://xmlns.com/foaf/0.1/person_748,Cadillac
http://xmlns.com/foaf/0.1/person_748,Cadillac
http://xmlns.com/foaf/0.1/person_574,Cadillac
http://xmlns.com/foaf/0.1/person_574,Dodge
http://xmlns.com/foaf/0.1/person_574,Cadillac
http://xmlns.com/foaf/0.1/person_574,Dodge
http://xmlns.com/foaf/0.1/person_46,Honda
http://xmlns.com/foaf/0.1/person_46,Mazda
http://xmlns.com/foaf/0.1/person_46,Honda
http://xmlns.com/foaf/0.1/person_46,Mazda
http://xmlns.com/foaf/0.1/person_962,Suzuki
http://xmlns.com/foaf/0.1/person_962,Nissan
http://xmlns.com/foaf/0.1/person_962,Suzuki
http://xmlns.com/foaf/0.1/person_962,Nissan
http://xmlns.com/foaf/0.1/person_751,Jeep
http://xmlns.com/foaf/0.1/person_751,Maybach
http://xmlns.com/foaf/0.1/person_751,Jeep
http://xmlns.com/foaf/0.1/person_751,Maybach
http://xmlns.com/foaf/0.1/person_677,Lexus
http://xmlns.com/foaf/0.1/person_677,Lexus
http://xmlns.com/foaf/0.1/person_377,GMC
http://xmlns.com/foaf/0.1/person_377,Toyota
http://xmlns.com/foaf/0.1/person_377,GMC
http://xmlns.com/foaf/0.1/person_377,Toyota
http://xmlns.com/foaf/0.1/person_547,Ford
http://xmlns.com/foaf/0.1/person_547,Nissan
http://xmlns.com/foaf/0.1/person_547,Ford
http://xmlns.com/foaf/0.1/person_547,Nissan
http://xmlns.com/foaf/0.1/person_578,Chrysler
http://xmlns.com/foaf/0.1/person_578,BMW
http://xmlns.com/foaf/0.1/person_578,Chrysler
http://xmlns.com/foaf/0.1/person_578,BMW
http://xmlns.com/foaf/0.1/person_274,Land Rover
http://xmlns.com/foaf/0.1/person_274,Land Rover
http://xmlns.com/foaf/0.1/person_764,Chevrolet
http://xmlns.com/foaf/0.1/person_764,Chevrolet
http://xmlns.com/foaf/0.1/person_195,Chrysler
http://xmlns.com/foaf/0.1/person_195,Chrysler
http://xmlns.com/foaf/0.1/person_930,Nissan
http://xmlns.com/foaf/0.1/person_930,Mitsubishi
http://xmlns.com/foaf/0.1/person_930,Nissan
http://xmlns.com/foaf/0.1/person_930,Mitsubishi
http://xmlns.com/foaf/0.1/person_646,Lincoln
http://xmlns.com/foaf/0.1/person_646,Lexus
http://xmlns.com/foaf/0.1/person_646,Lincoln
http://xmlns.com/foaf/0.1/person_646,Lexus
http://xmlns.com/foaf/0.1/person_429,Maserati
http://xmlns.com/foaf/0.1/person_429,Maserati
http://xmlns.com/foaf/0.1/person_441,Bentley
http://xmlns.com/foaf/0.1/person_441,Dodge
http://xmlns.com/foaf/0.1/person_441,Bentley
http://xmlns.com/foaf/0.1/person_441,Dodge
http://xmlns.com/foaf/0.1/person_132,Lincoln
http://xmlns.com/foaf/0.1/person_132,Mazda
http://xmlns.com/foaf/0.1/person_132,Lincoln
http://xmlns.com/foaf/0.1/person_132,Mazda
http://xmlns.com/foaf/0.1/person_207,Subaru
http://xmlns.com/foaf/0.1/person_207,Hyundai
http://xmlns.com/foaf/0.1/person_207,Subaru
http://xmlns.com/foaf/0.1/person_207,Hyundai
http://xmlns.com/foaf/0.1/person_445,Subaru
http://xmlns.com/foaf/0.1/person_445,Subaru
http://xmlns.com/foaf/0.1/person_843,Mercury
http://xmlns.com/foaf/0.1/person_843,Porsche
http://xmlns.com/foaf/0.1/person_843,Mercury
http://xmlns.com/foaf/0.1/person_843,Porsche
http://xmlns.com/foaf/0.1/person_392,Maserati
http://xmlns.com/foaf/0.1/person_392,Nissan
http://xmlns.com/foaf/0.1/person_392,Maserati
http://xmlns.com/foaf/0.1/person_392,Nissan
http://xmlns.com/foaf/0.1/person_961,Chrysler
http://xmlns.com/foaf/0.1/person_961,Chevrolet
http://xmlns.com/foaf/0.1/person_961,Chrysler
http://xmlns.com/foaf/0.1/person_961,Chevrolet
http://xmlns.com/foaf/0.1/person_148,Kia
http://xmlns.com/foaf/0.1/person_148,Kia
http://xmlns.com/foaf/0.1/person_473,BMW
http://xmlns.com/foaf/0.1/person_473,Nissan
http://xmlns.com/foaf/0.1/person_473,BMW
http://xmlns.com/foaf/0.1/person_473,Nissan
http://xmlns.com/foaf/0.1/person_992,Maserati
http://xmlns.com/foaf/0.1/person_992,Maserati
http://xmlns.com/foaf/0.1/person_44,Lincoln
http://xmlns.com/foaf/0.1/person_44,Ford
http://xmlns.com/foaf/0.1/person_44,Lincoln
http://xmlns.com/foaf/0.1/person_44,Ford
http://xmlns.com/foaf/0.1/person_297,GMC
http://xmlns.com/foaf/0.1/person_297,Volvo
http://xmlns.com/foaf/0.1/person_297,GMC
http://xmlns.com/foaf/0.1/person_297,Volvo
http://xmlns.com/foaf/0.1/person_5,Lotus
http://xmlns.com/foaf/0.1/person_5,Lotus
http://xmlns.com/foaf/0.1/person_589,Chevrolet
http://xmlns.com/foaf/0.1/person_589,Chevrolet
http://xmlns.com/foaf/0.1/person_329,Cadillac
http://xmlns.com/foaf/0.1/person_329,Ford
http://xmlns.com/foaf/0.1/person_329,Cadillac
http://xmlns.com/foaf/0.1/person_329,Ford
http://xmlns.com/foaf/0.1/person_546,BMW
http://xmlns.com/foaf/0.1/person_546,BMW
http://xmlns.com/foaf/0.1/person_977,Dodge
http://xmlns.com/foaf/0.1/person_977,Dodge
http://xmlns.com/foaf/0.1/person_493,Maserati
http://xmlns.com/foaf/0.1/person_493,Maserati
http://xmlns.com/foaf/0.1/person_936,Chevrolet
http://xmlns.com/foaf/0.1/person_936,Land Rover
http://xmlns.com/foaf/0.1/person_936,Chevrolet
http://xmlns.com/foaf/0.1/person_936,Land Rover
http://xmlns.com/foaf/0.1/person_249,Dodge
http://xmlns.com/foaf/0.1/person_249,Mazda
http://xmlns.com/foaf/0.1/person_249,Dodge
http://xmlns.com/foaf/0.1/person_249,Mazda
http://xmlns.com/foaf/0.1/person_604,GMC
http://xmlns.com/foaf/0.1/person_604,Toyota
http://xmlns.com/foaf/0.1/person_604,GMC
http://xmlns.com/foaf/0.1/person_604,Toyota
http://xmlns.com/foaf/0.1/person_769,Lexus
http://xmlns.com/foaf/0.1/person_769,Lexus
http://xmlns.com/foaf/0.1/person_428,Honda
http://xmlns.com/foaf/0.1/person_428,Buick
http://xmlns.com/foaf/0.1/person_428,Honda
http://xmlns.com/foaf/0.1/person_428,Buick
http://xmlns.com/foaf/0.1/person_645,GMC
http://xmlns.com/foaf/0.1/person_645,GMC
http://xmlns.com/foaf/0.1/person_945,Ford
http://xmlns.com/foaf/0.1/person_945,Ford
http://xmlns.com/foaf/0.1/person_620,BMW
http://xmlns.com/foaf/0.1/person_620,Chrysler
http://xmlns.com/foaf/0.1/person_620,BMW
http://xmlns.com/foaf/0.1/person_620,Chrysler
http://xmlns.com/foaf/0.1/person_651,Bentley
http://xmlns.com/foaf/0.1/person_651,Bentley
http://xmlns.com/foaf/0.1/person_456,BMW
http://xmlns.com/foaf/0.1/person_456,BMW
http://xmlns.com/foaf/0.1/person_456,BMW
http://xmlns.com/foaf/0.1/person_456,BMW
http://xmlns.com/foaf/0.1/person_354,Ford
http://xmlns.com/foaf/0.1/person_354,Ford
http://xmlns.com/foaf/0.1/person_560,Oldsmobile
http://xmlns.com/foaf/0.1/person_560,Lincoln
http://xmlns.com/foaf/0.1/person_560,Oldsmobile
http://xmlns.com/foaf/0.1/person_560,Lincoln
http://xmlns.com/foaf/0.1/person_781,Volkswagen
http://xmlns.com/foaf/0.1/person_781,Subaru
http://xmlns.com/foaf/0.1/person_781,Volkswagen
http://xmlns.com/foaf/0.1/person_781,Subaru
http://xmlns.com/foaf/0.1/person_224,GMC
http://xmlns.com/foaf/0.1/person_224,GMC
http://xmlns.com/foaf/0.1/person_174,Cadillac
http://xmlns.com/foaf/0.1/person_174,Cadillac
http://xmlns.com/foaf/0.1/person_174,Cadillac
http://xmlns.com/foaf/0.1/person_174,Cadillac
http://xmlns.com/foaf/0.1/person_779,Land Rover
http://xmlns.com/foaf/0.1/person_779,Chrysler
http://xmlns.com/foaf/0.1/person_779,Land Rover
http://xmlns.com/foaf/0.1/person_779,Chrysler
http://xmlns.com/foaf/0.1/person_39,Chevrolet
http://xmlns.com/foaf/0.1/person_39,BMW
http://xmlns.com/foaf/0.1/person_39,Chevrolet
http://xmlns.com/foaf/0.1/person_39,BMW
http://xmlns.com/foaf/0.1/person_255,Jaguar
http://xmlns.com/foaf/0.1/person_255,Toyota
http://xmlns.com/foaf/0.1/person_255,Jaguar
http://xmlns.com/foaf/0.1/person_255,Toyota
http://xmlns.com/foaf/0.1/person_360,GMC
http://xmlns.com/foaf/0.1/person_360,Bentley
http://xmlns.com/foaf/0.1/person_360,GMC
http://xmlns.com/foaf/0.1/person_360,Bentley
http://xmlns.com/foaf/0.1/person_960,Lexus
http://xmlns.com/foaf/0.1/person_960,Lamborghini
http://xmlns.com/foaf/0.1/person_960,Lexus
http://xmlns.com/foaf/0.1/person_960,Lamborghini
http://xmlns.com/foaf/0.1/person_76,Mitsubishi
http://xmlns.com/foaf/0.1/person_76,Mitsubishi
http://xmlns.com/foaf/0.1/person_172,Nissan
http://xmlns.com/foaf/0.1/person_172,Nissan
http://xmlns.com/foaf/0.1/person_636,GMC
http://xmlns.com/foaf/0.1/person_636,Suzuki
http://xmlns.com/foaf/0.1/person_636,GMC
http://xmlns.com/foaf/0.1/person_636,Suzuki
http://xmlns.com/foaf/0.1/person_462,Porsche
http://xmlns.com/foaf/0.1/person_462,Nissan
http://xmlns.com/foaf/0.1/person_462,Porsche
http://xmlns.com/foaf/0.1/person_462,Nissan
http://xmlns.com/foaf/0.1/person_265,Cadillac
http://xmlns.com/foaf/0.1/person_265,Cadillac
http://xmlns.com/foaf/0.1/person_728,Audi
http://xmlns.com/foaf/0.1/person_728,Acura
http://xmlns.com/foaf/0.1/person_728,Audi
http://xmlns.com/foaf/0.1/person_728,Acura
http://xmlns.com/foaf/0.1/person_785,Mitsubishi
http://xmlns.com/foaf/0.1/person_785,Mitsubishi
http://xmlns.com/foaf/0.1/person_814,Suzuki
http://xmlns.com/foaf/0.1/person_814,MINI
http://xmlns.com/foaf/0.1/person_814,Suzuki
http://xmlns.com/foaf/0.1/person_814,MINI
http://xmlns.com/foaf/0.1/person_488,Kia
http://xmlns.com/foaf/0.1/person_488,Ford
http://xmlns.com/foaf/0.1/person_488,Kia
http://xmlns.com/foaf/0.1/person_488,Ford
http://xmlns.com/foaf/0.1/person_228,Lincoln
http://xmlns.com/foaf/0.1/person_228,Maserati
http://xmlns.com/foaf/0.1/person_228,Lincoln
http://xmlns.com/foaf/0.1/person_228,Maserati
http://xmlns.com/foaf/0.1/person_812,Jaguar
http://xmlns.com/foaf/0.1/person_812,Porsche
http://xmlns.com/foaf/0.1/person_812,Jaguar
http://xmlns.com/foaf/0.1/person_812,Porsche
http://xmlns.com/foaf/0.1/person_85,Chevrolet
http://xmlns.com/foaf/0.1/person_85,Chevrolet
http://xmlns.com/foaf/0.1/person_904,Chrysler
http://xmlns.com/foaf/0.1/person_904,BMW
http://xmlns.com/foaf/0.1/person_904,Chrysler
http://xmlns.com/foaf/0.1/person_904,BMW
http://xmlns.com/foaf/0.1/person_122,Chevrolet
http://xmlns.com/foaf/0.1/person_122,Chevrolet
http://xmlns.com/foaf/0.1/person_662,Chevrolet
http://xmlns.com/foaf/0.1/person_662,Chevrolet
http://xmlns.com/foaf/0.1/person_402,Rambler
http://xmlns.com/foaf/0.1/person_402,Rambler
http://xmlns.com/foaf/0.1/person_737,GMC
http://xmlns.com/foaf/0.1/person_737,GMC
http://xmlns.com/foaf/0.1/person_105,Mitsubishi
http://xmlns.com/foaf/0.1/person_105,Land Rover
http://xmlns.com/foaf/0.1/person_105,Mitsubishi
http://xmlns.com/foaf/0.1/person_105,Land Rover
http://xmlns.com/foaf/0.1/person_563,Bentley
http://xmlns.com/foaf/0.1/person_563,Bentley
http://xmlns.com/foaf/0.1/person_877,Suzuki
http://xmlns.com/foaf/0.1/person_877,Chevrolet
http://xmlns.com/foaf/0.1/person_877,Suzuki
http://xmlns.com/foaf/0.1/person_877,Chevrolet
http://xmlns.com/foaf/0.1/person_951,Nissan
http://xmlns.com/foaf/0.1/person_951,Nissan
http://xmlns.com/foaf/0.1/person_142,Mazda
http://xmlns.com/foaf/0.1/person_142,Mazda
http://xmlns.com/foaf/0.1/person_910,Nissan
http://xmlns.com/foaf/0.1/person_910,Nissan
http://xmlns.com/foaf/0.1/person_223,Mitsubishi
http://xmlns.com/foaf/0.1/person_223,Kia
http://xmlns.com/foaf/0.1/person_223,Mitsubishi
http://xmlns.com/foaf/0.1/person_223,Kia
http://xmlns.com/foaf/0.1/person_666,Dodge
http://xmlns.com/foaf/0.1/person_666,GMC
http://xmlns.com/foaf/0.1/person_666,Dodge
http://xmlns.com/foaf/0.1/person_666,GMC
http://xmlns.com/foaf/0.1/person_418,Chevrolet
http://xmlns.com/foaf/0.1/person_418,Chevrolet
http://xmlns.com/foaf/0.1/person_418,Chevrolet
http://xmlns.com/foaf/0.1/person_418,Chevrolet
http://xmlns.com/foaf/0.1/person_109,Lincoln
http://xmlns.com/foaf/0.1/person_109,Lexus
http://xmlns.com/foaf/0.1/person_109,Lincoln
http://xmlns.com/foaf/0.1/person_109,Lexus
http://xmlns.com/foaf/0.1/person_567,Lexus
http://xmlns.com/foaf/0.1/person_567,Buick
http://xmlns.com/foaf/0.1/person_567,Lexus
http://xmlns.com/foaf/0.1/person_567,Buick
http://xmlns.com/foaf/0.1/person_784,Toyota
http://xmlns.com/foaf/0.1/person_784,Toyota
http://xmlns.com/foaf/0.1/person_679,Cadillac
http://xmlns.com/foaf/0.1/person_679,Cadillac
http://xmlns.com/foaf/0.1/person_753,Volvo
http://xmlns.com/foaf/0.1/person_753,Volvo
http://xmlns.com/foaf/0.1/person_334,Chevrolet
http://xmlns.com/foaf/0.1/person_334,Dodge
http://xmlns.com/foaf/0.1/person_334,Chevrolet
http://xmlns.com/foaf/0.1/person_334,Dodge
http://xmlns.com/foaf/0.1/person_508,Honda
http://xmlns.com/foaf/0.1/person_508,Honda
http://xmlns.com/foaf/0.1/person_898,Ford
http://xmlns.com/foaf/0.1/person_898,Mazda
http://xmlns.com/foaf/0.1/person_898,Ford
http://xmlns.com/foaf/0.1/person_898,Mazda
http://xmlns.com/foaf/0.1/person_487,Mazda
http://xmlns.com/foaf/0.1/person_487,Mazda
http://xmlns.com/foaf/0.1/person_227,Jaguar
http://xmlns.com/foaf/0.1/person_227,Honda
http://xmlns.com/foaf/0.1/person_227,Jaguar
http://xmlns.com/foaf/0.1/person_227,Honda
http://xmlns.com/foaf/0.1/person_978,Suzuki
http://xmlns.com/foaf/0.1/person_978,Suzuki
http://xmlns.com/foaf/0.1/person_609,Ford
http://xmlns.com/foaf/0.1/person_609,Ford
http://xmlns.com/foaf/0.1/person_430,Porsche
http://xmlns.com/foaf/0.1/person_430,Porsche
http://xmlns.com/foaf/0.1/person_595,Dodge
http://xmlns.com/foaf/0.1/person_595,Dodge
http://xmlns.com/foaf/0.1/person_981,Mazda
http://xmlns.com/foaf/0.1/person_981,Chevrolet
http://xmlns.com/foaf/0.1/person_981,Mazda
http://xmlns.com/foaf/0.1/person_981,Chevrolet
http://xmlns.com/foaf/0.1/person_121,Chrysler
http://xmlns.com/foaf/0.1/person_121,Lincoln
http://xmlns.com/foaf/0.1/person_121,Chrysler
http://xmlns.com/foaf/0.1/person_121,Lincoln
http://xmlns.com/foaf/0.1/person_13,Volkswagen
http://xmlns.com/foaf/0.1/person_13,Chevrolet
http://xmlns.com/foaf/0.1/person_13,Volkswagen
http://xmlns.com/foaf/0.1/person_13,Chevrolet
http://xmlns.com/foaf/0.1/person_286,Chevrolet
http://xmlns.com/foaf/0.1/person_286,Mitsubishi
http://xmlns.com/foaf/0.1/person_286,Chevrolet
http://xmlns.com/foaf/0.1/person_286,Mitsubishi
http://xmlns.com/foaf/0.1/person_613,Cadillac
http://xmlns.com/foaf/0.1/person_613,Mazda
http://xmlns.com/foaf/0.1/person_613,Cadillac
http://xmlns.com/foaf/0.1/person_613,Mazda
http://xmlns.com/foaf/0.1/person_694,Volvo
http://xmlns.com/foaf/0.1/person_694,Dodge
http://xmlns.com/foaf/0.1/person_694,Volvo
http://xmlns.com/foaf/0.1/person_694,Dodge
http://xmlns.com/foaf/0.1/person_434,Mazda
http://xmlns.com/foaf/0.1/person_434,Honda
http://xmlns.com/foaf/0.1/person_434,Mazda
http://xmlns.com/foaf/0.1/person_434,Honda
http://xmlns.com/foaf/0.1/person_832,BMW
http://xmlns.com/foaf/0.1/person_832,Toyota
http://xmlns.com/foaf/0.1/person_832,BMW
http://xmlns.com/foaf/0.1/person_832,Toyota
http://xmlns.com/foaf/0.1/person_381,Volvo
http://xmlns.com/foaf/0.1/person_381,Volvo
http://xmlns.com/foaf/0.1/person_514,Dodge
http://xmlns.com/foaf/0.1/person_514,Dodge
http://xmlns.com/foaf/0.1/person_137,Cadillac
http://xmlns.com/foaf/0.1/person_137,Cadillac
http://xmlns.com/foaf/0.1/person_33,Chrysler
http://xmlns.com/foaf/0.1/person_33,Chrysler
http://xmlns.com/foaf/0.1/person_845,Toyota
http://xmlns.com/foaf/0.1/person_845,Toyota
http://xmlns.com/foaf/0.1/person_62,BMW
http://xmlns.com/foaf/0.1/person_62,Kia
http://xmlns.com/foaf/0.1/person_62,BMW
http://xmlns.com/foaf/0.1/person_62,Kia
http://xmlns.com/foaf/0.1/person_634,Chevrolet
http://xmlns.com/foaf/0.1/person_634,BMW
http://xmlns.com/foaf/0.1/person_634,Chevrolet
http://xmlns.com/foaf/0.1/person_634,BMW
http://xmlns.com/foaf/0.1/person_994,Lexus
http://xmlns.com/foaf/0.1/person_994,Lexus
http://xmlns.com/foaf/0.1/person_714,Ford
http://xmlns.com/foaf/0.1/person_714,Ford
http://xmlns.com/foaf/0.1/person_795,Lexus
http://xmlns.com/foaf/0.1/person_795,Lexus
http://xmlns.com/foaf/0.1/person_535,Mitsubishi
http://xmlns.com/foaf/0.1/person_535,Mitsubishi
http://xmlns.com/foaf/0.1/person_482,Chrysler
